id,batch,batch__name,employer_name,employer_logo_url,number,gross_total,job_title
3604,19,Sept 2021 Network Fees,Lucra Sports (265),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c5/ac/c5ac368ef694d0d094735485679c245a.png,265-13,3593.8,Lead iOS Developer
3605,19,Sept 2021 Network Fees,Lexmark International Inc (151),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/73/1c/731c21c740235b8d7f7890a4c133dbc2.png,151-24,432.0,"""Senior Engineer, .NET/C#"""
3606,19,Sept 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-63,400.0,Software Development Engineer - Front End (React.js/Next.js)
3607,19,Sept 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-148,1232.0,Senior Software Engineer
3608,19,Sept 2021 Network Fees,Teladoc (292),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/22/ac/22ac988f1b4664a8d6b1d01d6c2689ea.png,292-23,1000.0,"""Senior Product Designer, Provider Experience"""
3609,19,Sept 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-147,1232.0,Senior Software Engineer
3610,19,Sept 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-146,1232.0,Senior Software Engineer
3611,19,Sept 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-144,985.6,Senior Software Engineer
4059,21,Oct 16-31 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-65,640.0,Senior Web Designer
4058,21,Oct 16-31 2021 Network Fees,Reciprocity Community (331),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,331-6,480.0,Full stack engineer needed to create analytics dashboard and Stripe Subscription!
4057,21,Oct 16-31 2021 Network Fees,minds + assembly (536),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1f/30/1f307a6ada63e16894eb663828e3d836.png,536-1,147.0,Front End Developer
4056,21,Oct 16-31 2021 Network Fees,Endaoment (361),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fe/88/fe88e29af5524c25c560f5d76f72fd54.png,361-16,528.0,"""Full Stack Engineer (React, Redux, Typescript)"""
4055,21,Oct 16-31 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-142,880.0,Service Designer (Life Insurance Division)
4054,21,Oct 16-31 2021 Network Fees,DubClub (449),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/33/d6/33d6fde93a647abf2892f0403faa295d.png,449-4,1050.67,Principal Full Stack Developer
4053,21,Oct 16-31 2021 Network Fees,Nortal Information Technology Solutions LLC (335),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/07/71/0771ae39fd258e96e9840bb9c2538b82.png,335-27,880.0,Senior Product Owner
4052,21,Oct 16-31 2021 Network Fees,Startups.com (371),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0f/46/0f46bb261a5e75f86557d0c38fa957ca.png,371-7,880.0,"""Full-Stack Product Engineer: React/Node.js, Remote"""
4051,21,Oct 16-31 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-64,800.0,Sr. Interaction Designer
4050,21,Oct 16-31 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-141,360.0,Senior Back-End Developer
4049,21,Oct 16-31 2021 Network Fees,American Eagle Outfitters (249),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/70/0a/700a1056b716d5c04c9f2de37ace4358.png,249-26,400.0,ELK Developer
4048,21,Oct 16-31 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-236,280.0,TaskRabbit Full Stack Engineer
4047,21,Oct 16-31 2021 Network Fees,First Republic Bank (287),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/04/95/0495fe5e5c03fbe30e11cccfb16a6901.png,287-12,540.0,Sr Data Engineer
4046,21,Oct 16-31 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-28,266.25,Frontend Software Developer (React)
4045,21,Oct 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-131,480.0,UX Program Manager
4044,21,Oct 16-31 2021 Network Fees,Versusgame (152),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/6b/a7/6ba7e34d86bb08a4cb79cfb8ae8b0d1b.png,152-16,680.0,Sr. Frontend Engineer -- React.js/React Native
4043,21,Oct 16-31 2021 Network Fees,Ambience Healthcare (342),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ef/29/ef295be9507c12513bc25765f8000bac.png,342-5,501.9,Senior Full-Stack Engineer
4042,21,Oct 16-31 2021 Network Fees,Pacific Western Bank (153),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/3c/cf/3ccfaf275537ebbe608c58caa28439c5.png,153-11,320.0,Sr. Digital Products and Services Designer
4041,21,Oct 16-31 2021 Network Fees,Pacific Western Bank (153),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/3c/cf/3ccfaf275537ebbe608c58caa28439c5.png,153-10,400.0,Sr. Digital Products and Services Designer
4040,21,Oct 16-31 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-77,104.0,"""Designer, Digital Marketing"""
4039,21,Oct 16-31 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-76,864.5,"""Designer, Digital Marketing"""
4038,21,Oct 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-130,472.0,"""Sr. Product Designer, Sell Side"""
4037,21,Oct 16-31 2021 Network Fees,Aledade (359),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/7d/8c/7d8cd8617000e903df760fc734d1e5b3.png,359-9,725.0,Lead Experience Designer
4036,21,Oct 16-31 2021 Network Fees,Atlassian Inc. (238),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/55/e6/55e64422bc0a7ffe8d450716d94c544f.png,238-39,1012.0,Senior Full Stack Web Developer
4035,21,Oct 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-132,453.13,"""Sr. Product Designer, Sell Side"""
4034,21,Oct 16-31 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-165,1236.97,Distributed Systems Engineer
4033,21,Oct 16-31 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-45,340.0,"""Full Stack Web Developer - Drupal, PHP, JavaScript"""
4032,21,Oct 16-31 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-164,50.0,Associate QA Engineer
4031,21,Oct 16-31 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-29,340.0,Frontend Software Developer (React)
4030,21,Oct 16-31 2021 Network Fees,Home Care Assistance (193),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/59/5d/595d0e63043132278f4081f47aaea243.png,193-67,585.0,Sr. Data Engineer - Python
4029,21,Oct 16-31 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-52,100.0,Growth - Marketing Automation
4028,21,Oct 16-31 2021 Network Fees,NextRoll (418),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/32/6e/326e7d7baa2ec0883353db64d326b231.png,418-11,288.0,Senior Product Designer
4027,21,Oct 16-31 2021 Network Fees,Princeton Equity Group (106),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/41/ae41af4ef32ad1a3ccf88086e3464087.png,106-40,111.93,Franchising Database Manager
4026,21,Oct 16-31 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-143,360.0,UI/UX Designer
4025,21,Oct 16-31 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-105,1000.0,"""Senior Product Manager, Digital Incubator, Payments"""
4024,21,Oct 16-31 2021 Network Fees,"Keller Williams Realty, Inc. (199)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/95/80/958060ba71b5b4fa3a19f38d10c53317.png,199-9,360.0,UX Designer (KW Product Team) - 6 month Contract to Hire
4023,21,Oct 16-31 2021 Network Fees,TrueFootage (211),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4b/9e/4b9ead6de6ebae1621ddf4c4dd1fa274.png,211-45,640.0,Infrastructure / DevOps Engineer
4022,21,Oct 16-31 2021 Network Fees,B2B Wave (215),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/3c/103c2bc84c2a78ceaf8d6053dd780928.png,215-30,58.5,React Native Developer (Android & iOS)
4021,21,Oct 16-31 2021 Network Fees,Common Sense Networks (13),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1b/4c/1b4c1712653ec22c90875e8b2e95f8db.png,13-60,1527.6,Walled Garden web application development
4020,21,Oct 16-31 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-44,340.0,"""Full Stack Web Developer - Drupal, PHP, JavaScript"""
4019,21,Oct 16-31 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-66,280.0,Frontend / Mobile Engineer
4018,21,Oct 16-31 2021 Network Fees,Deloitte (47),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/17/04/17045c8e6200a63e46c9d91a43e9fbd0.png,47-51,1144.0,Product Owner
4017,21,Oct 16-31 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-164,399.0,Software Engineer (Test Focus)
4016,21,Oct 16-31 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-237,640.0,Senior React Native Engineer
4015,21,Oct 16-31 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-163,400.02,Software Engineer (Test Focus)
4014,21,Oct 16-31 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-104,480.0,Sr. Front-End Engineer - Typescript + React + CSS
4013,21,Oct 16-31 2021 Network Fees,INTROMERICA (532),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e2/b9/e2b9b7b898d4e523112d9b275bca4c08.png,532-1,342.96,Full Stack React Native Developer
4012,21,Oct 16-31 2021 Network Fees,Twitter (452),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/cb/53/cb530b2cfbcae799db729aa2546edd63.png,452-6,1344.0,Sr. Product Designer
4011,21,Oct 16-31 2021 Network Fees,Graphite (284),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2a/57/2a57e07a81d77b375cff781c8c8cb457.png,284-14,214.4,Web UI/UX Designer
4010,21,Oct 16-31 2021 Network Fees,Crosslake Technologies (437),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/bf/e1/bfe1ac0d2f4fc9ffc286b975b91bc80b.png,437-7,1017.45,Senior Full-Stack Engineer (Ruby on Rails)
4009,21,Oct 16-31 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-46,209.0,UX / Service Designer
4008,21,Oct 16-31 2021 Network Fees,Lexmark International Inc (151),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/73/1c/731c21c740235b8d7f7890a4c133dbc2.png,151-32,480.0,"""Senior Engineer, .NET/C#"""
4007,21,Oct 16-31 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-67,600.0,Senior Full Stack Software Engineer
4006,21,Oct 16-31 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-238,220.0,TaskRabbit Full Stack Engineer
4005,21,Oct 16-31 2021 Network Fees,MAJR (520),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e9/fa/e9fab1150649843435645564660d8877.png,520-1,690.21,Senior Full Stack Developer
4004,21,Oct 16-31 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-70,576.0,Backend Developer
4003,21,Oct 16-31 2021 Network Fees,Retextion (576),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,576-1,389.9,Full Stack Engineer
4002,21,Oct 16-31 2021 Network Fees,Solvvy (34),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/d6/ebd62947e10320c1aca8580fdfe30ea7.png,34-32,396.0,IT Support Engineer
4001,21,Oct 16-31 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-53,156.0,Growth - Marketing Automation
4000,21,Oct 16-31 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-106,395.0,Product Manager
3999,21,Oct 16-31 2021 Network Fees,Tango (318),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4e/f2/4ef2bc83288ca1ed8b53bebef340c55f.png,318-11,504.0,Senior Frontend Engineer - Typescript + React + CSS
3998,21,Oct 16-31 2021 Network Fees,Wayfair - ISC (328),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d0/63/d063fd0b1aae5424f6d4f99903366373.png,328-11,2184.0,"""Senior Software Machine Learning Engineer (Python, Java, Kafka, Kubernetes)"""
3997,21,Oct 16-31 2021 Network Fees,Jenzy (467),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,467-5,396.0,Frontend Developer - Remote/Global
3996,21,Oct 16-31 2021 Network Fees,Fulcrum Workforce Solutions (366),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f5/33/f53348f9e7f54c78038dfa7fe1f44bf9.png,366-54,400.0,Mobile Developer Tech Lead
3995,21,Oct 16-31 2021 Network Fees,Med'Advisors (507),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/3c/54/3c54ee9d83b2f6e367d46aaa4aa391eb.png,507-1,71.45,Digital Marketer
3994,21,Oct 16-31 2021 Network Fees,American Eagle Outfitters (249),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/70/0a/700a1056b716d5c04c9f2de37ace4358.png,249-27,400.0,ELK Developer
3993,21,Oct 16-31 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-1,312.0,Product Designer
3992,21,Oct 16-31 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-71,280.0,Full Stack Developer (React/Python/Django) - 2x roles
3991,21,Oct 16-31 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-54,320.0,Growth Sr/Software - Engineer Tech Lead
3990,21,Oct 16-31 2021 Network Fees,Cisco (468),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2f/7b/2f7b8914a7cd075cd4dfefaeb19b039f.png,468-3,1064.0,Design Prototyper
3989,21,Oct 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-134,370.0,"""Sr. Product Designer, Sell Side"""
3988,21,Oct 16-31 2021 Network Fees,Solvvy (34),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/d6/ebd62947e10320c1aca8580fdfe30ea7.png,34-33,400.0,Senior Product Designer
3987,21,Oct 16-31 2021 Network Fees,Teladoc (292),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/22/ac/22ac988f1b4664a8d6b1d01d6c2689ea.png,292-31,2324.0,"""Senior Product Designer, Provider Experience"""
3986,21,Oct 16-31 2021 Network Fees,Retextion (576),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,576-2,361.4,Full Stack Engineer
3985,21,Oct 16-31 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-240,280.0,TaskRabbit Full Stack Engineer
3984,21,Oct 16-31 2021 Network Fees,Rewatch (533),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/72/b372aa5b146e19c184eb9b78d5d62e57.png,533-1,237.5,Senior Designer
3983,21,Oct 16-31 2021 Network Fees,Molex (392),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a3/91/a391fb60f43844077bef202042fdf778.png,392-12,880.0,Design Technologist
3982,21,Oct 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-133,400.0,Senior Product Designer
3981,21,Oct 16-31 2021 Network Fees,Coursera (127),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e6/81/e681a8cd1ed80f1df11e9a6717034148.png,127-57,1008.0,Technical Program Manager
3980,21,Oct 16-31 2021 Network Fees,TrueFootage (211),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4b/9e/4b9ead6de6ebae1621ddf4c4dd1fa274.png,211-46,640.0,Senior Backend Engineer
3979,21,Oct 16-31 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-47,340.0,"""Full Stack Web Developer - Drupal, PHP, JavaScript"""
3978,21,Oct 16-31 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-144,360.0,Senior Back-End Developer
3977,21,Oct 16-31 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-166,1181.25,DevOps (ChainOps)
3976,21,Oct 16-31 2021 Network Fees,The Farmlink Project (288),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/91/9c/919c1cdb9f0477eddf7f6601b2edfec8.png,288-37,560.0,Full Stack Engineer
3975,21,Oct 16-31 2021 Network Fees,Nortal Information Technology Solutions LLC (335),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/07/71/0771ae39fd258e96e9840bb9c2538b82.png,335-28,500.0,Product Manager (Fintech)
3974,21,Oct 16-31 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-166,200.0,React Native Developer
3973,21,Oct 16-31 2021 Network Fees,DataCamp (551),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fa/f8/faf8adff8ccdb5fe63f970476595ee6e.png,551-1,648.0,Software Engineer (JS/TypeScript)
3972,21,Oct 16-31 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-165,130.17,Rockstar UI/UX and Web Designer
3971,21,Oct 16-31 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-239,260.0,Sr. Front End Developer - React Native
3970,21,Oct 16-31 2021 Network Fees,Etsy (409),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ad/df/addfb6cc6101842f35b3f3867633773d.png,409-3,400.0,"""Senior Product Designer, Cross-Marketplace Experience (Option for W2 or Contract) | Etsy"""
3969,21,Oct 16-31 2021 Network Fees,Endaoment (361),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fe/88/fe88e29af5524c25c560f5d76f72fd54.png,361-17,576.0,"""Full Stack Engineer (React, Redux, Typescript)"""
3968,21,Oct 16-31 2021 Network Fees,minds + assembly (536),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1f/30/1f307a6ada63e16894eb663828e3d836.png,536-2,252.0,Front End Developer
3967,21,Oct 16-31 2021 Network Fees,Womply (294),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/3f/403fa64c277d923748fdb46ec6e741d7.png,294-16,640.0,Senior Software Engineer - Frontend
3966,21,Oct 16-31 2021 Network Fees,Womply (294),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/3f/403fa64c277d923748fdb46ec6e741d7.png,294-15,640.0,Senior Software Engineer - Frontend
3965,21,Oct 16-31 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-68,160.0,Data Engineer
3964,21,Oct 16-31 2021 Network Fees,"Keller Williams Realty, Inc. (199)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/95/80/958060ba71b5b4fa3a19f38d10c53317.png,199-10,360.0,UX Designer (KW Product Team) - 6 month Contract to Hire
3963,21,Oct 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-137,480.0,UX Program Manager
3962,21,Oct 16-31 2021 Network Fees,The Farmlink Project (288),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/91/9c/919c1cdb9f0477eddf7f6601b2edfec8.png,288-38,800.0,React Developer
3961,21,Oct 16-31 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-30,270.0,Frontend Software Developer (React)
3960,21,Oct 16-31 2021 Network Fees,Crosslake Technologies (437),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/bf/e1/bfe1ac0d2f4fc9ffc286b975b91bc80b.png,437-8,914.56,Senior Full-Stack Engineer (Ruby on Rails)
3959,21,Oct 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-136,500.0,"""Sr. Product Designer, Sell Side"""
3958,21,Oct 16-31 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-107,679.0,Product Manager / Business Analyst
3957,21,Oct 16-31 2021 Network Fees,First Republic Bank (287),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/04/95/0495fe5e5c03fbe30e11cccfb16a6901.png,287-13,540.0,Sr Data Engineer
3956,21,Oct 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-135,472.0,"""Sr. Product Designer, Sell Side"""
3955,21,Oct 16-31 2021 Network Fees,Goldman Sachs - Marcus (321),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/bb/aebb5a22021f32aed1b64194ec43cf96.png,321-12,384.0,Marcus: Cards Engineering - Apple Card (W2 & Benefits provided)
3954,21,Oct 16-31 2021 Network Fees,Goldman Sachs - Marcus (321),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/bb/aebb5a22021f32aed1b64194ec43cf96.png,321-11,192.0,Marcus: Cards Engineering - Apple Card (W2 & Benefits provided)
3953,21,Oct 16-31 2021 Network Fees,Goldman Sachs - Marcus (321),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/bb/aebb5a22021f32aed1b64194ec43cf96.png,321-10,480.0,Marcus: Cards Engineering - Apple Card (W2 & Benefits provided)
3952,21,Oct 16-31 2021 Network Fees,Goldman Sachs - Marcus (321),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/bb/aebb5a22021f32aed1b64194ec43cf96.png,321-9,432.0,Marcus: Cards Engineering - Apple Card (W2 & Benefits provided)
3951,21,Oct 16-31 2021 Network Fees,DataCamp (551),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fa/f8/faf8adff8ccdb5fe63f970476595ee6e.png,551-2,800.0,Software Engineer (JS/TypeScript)
3950,21,Oct 16-31 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-55,480.0,Data Analyst / Growth Operations
3949,21,Oct 16-31 2021 Network Fees,Jenzy (467),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,467-6,720.0,Sr. Frontend Developer - Remote/Global
3948,21,Oct 16-31 2021 Network Fees,Booster Fuels (160),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b8/a7/b8a7adf2d4d8566bf33499f134f2b7a9.png,160-1,440.0,"""Product Manager, Fleet"""
3947,21,Oct 16-31 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-167,500.0,Research Engineer / Cryptoeconomist
3946,21,Oct 16-31 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-167,50.0,Associate QA Engineer
3945,21,Oct 16-31 2021 Network Fees,Teladoc (292),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/22/ac/22ac988f1b4664a8d6b1d01d6c2689ea.png,292-32,105.0,Senior User Researcher
